Pos,Player1,Player2,similarity,complementarity,similarity_ov,complementarity_ov,delta_sim,delta_com
SG,brookdi01,harrijo01,0.7477188605449389,0.25228113945506114,0.7869471632534799,0.2130528367465201,0.03922830270854105,0.03922830270854105
SG,brookdi01,barrerj01,0.7456117433194349,0.2543882566805651,0.785167690942467,0.214832309057533,0.03955594762303205,0.03955594762303208
SG,brookdi01,richajo01,0.8716016651893942,0.1283983348106058,0.8915668863553635,0.1084331136446364,0.019965221165969327,0.01996522116596941
SG,brookdi01,herroty01,0.8254456699711422,0.17455433002885778,0.8525878896085256,0.1474121103914744,0.02714221963738339,0.02714221963738339
SG,brookdi01,robindu01,0.6024118384205914,0.39758816157940857,0.6642345683696433,0.3357654316303566,0.06182272994905191,0.06182272994905197
SG,brookdi01,smartma01,0.6896756729931952,0.3103243270068048,0.7379293659325189,0.2620706340674811,0.04825369293932369,0.04825369293932369
SG,brookdi01,leeda03,0.8364246437561663,0.16357535624383368,0.8618596945263154,0.1381403054736846,0.02543505077014907,0.02543505077014907
SG,brookdi01,curryse01,0.7490954398917877,0.25090456010821227,0.788109692230027,0.2118903077699729,0.0390142523382393,0.03901425233823938
SG,brookdi01,garlada01,0.7834411788248308,0.21655882117516922,0.8171148613268777,0.1828851386731222,0.03367368250204694,0.033673682502047025
SG,brookdi01,huertke01,0.86766424947217,0.13233575052782998,0.8882417167060708,0.1117582832939292,0.020577467233900748,0.020577467233900776
SG,brookdi01,fultzma01,0.7118337876777303,0.2881662123222697,0.7566420180185693,0.2433579819814306,0.04480823034083903,0.044808230340839084
SG,brookdi01,whitede01,0.7727699248458995,0.22723007515410054,0.8081029275106405,0.1918970724893595,0.03533300266474104,0.03533300266474104
SG,brookdi01,forbebr01,0.7834918497783752,0.21650815022162484,0.8171576532312451,0.1828423467687548,0.03366580345286996,0.03366580345287004
SG,brookdi01,beaslma01,0.8341164954634294,0.16588350453657064,0.8599104503518937,0.1400895496481062,0.025793954888464365,0.02579395488846445
SG,brookdi01,harriga01,0.8122757245575032,0.1877242754424968,0.8414657968661451,0.1585342031338549,0.0291900723086419,0.0291900723086419
SG,brookdi01,templga01,0.8556157526237211,0.14438424737627886,0.8780666935646727,0.1219333064353273,0.02245094094095157,0.02245094094095157
SG,brookdi01,gallola01,0.7877942650503562,0.2122057349496438,0.8207910670509904,0.1792089329490096,0.03299680200063415,0.03299680200063418
SG,brookdi01,monkma01,0.7885159893889879,0.21148401061101207,0.8214005673014912,0.1785994326985087,0.03288457791250332,0.03288457791250338
SG,brookdi01,hartjo01,0.7083033999060482,0.2916966000939518,0.7536605857513898,0.2463394142486101,0.04535718584534165,0.04535718584534171
SG,brookdi01,mclembe01,0.5558426632869689,0.44415733671303115,0.6249066388676794,0.3750933611323206,0.06906397558071053,0.06906397558071053
SG,brookdi01,satorto01,0.739278118590311,0.260721881409689,0.7798189093476854,0.2201810906523146,0.04054079075737438,0.040540790757374406
SG,brookdi01,korkmfu01,0.7899831079342032,0.21001689206579677,0.8226395571386893,0.1773604428613107,0.03265644920448607,0.03265644920448607
SG,brookdi01,caldwke01,0.7619415475090887,0.2380584524909113,0.7989583021377231,0.2010416978622768,0.03701675462863441,0.03701675462863449
SG,brookdi01,shamela01,0.7492272233017809,0.25077277669821907,0.7882209840586425,0.2117790159413575,0.03899376075686156,0.03899376075686156
SG,brookdi01,divindo01,0.7500673750686809,0.24993262493131907,0.7889304969363087,0.2110695030636913,0.03886312186762775,0.038863121867627776
SG,brookdi01,culveja01,0.5955293226161973,0.4044706773838027,0.6584222451843023,0.3415777548156977,0.06289292256810497,0.06289292256810503
SG,brookdi01,brownbr01,0.8147298227947286,0.1852701772052714,0.8435382965869918,0.1564617034130082,0.028808473792263145,0.0288084737922632
SG,brookdi01,trentga02,0.7520471361715685,0.2479528638284315,0.7906024162877183,0.2093975837122816,0.03855528011614984,0.03855528011614992
SG,brookdi01,poolejo01,0.7817849072214026,0.2182150927785974,0.8157161306714854,0.1842838693285146,0.033931223450082815,0.033931223450082815
SG,brookdi01,bazemke01,0.8199147592116937,0.18008524078830634,0.8479170044617496,0.1520829955382504,0.0280022452500559,0.028002245250055957
SG,brookdi01,riverau01,0.7713628061447154,0.22863719385528458,0.8069146078781309,0.1930853921218691,0.035551801733415433,0.03555180173341549
SG,brookdi01,okogijo01,0.8348246458406954,0.16517535415930462,0.8605084873159153,0.1394915126840846,0.02568384147521996,0.025683841475220015
SG,brookdi01,mooreet01,0.7734047146653895,0.22659528533461049,0.8086390110723063,0.1913609889276937,0.035234296406916776,0.035234296406916776
SG,brookdi01,simonan01,0.7840985180644636,0.21590148193553638,0.8176699880002829,0.1823300119997171,0.033571469935819276,0.033571469935819276
SG,brookdi01,holidju01,0.7971273482276837,0.20287265177231628,0.8286729081224871,0.1713270918775129,0.03154555989480334,0.03154555989480337
SG,brookdi01,greenda02,0.7661914185262114,0.23380858147378858,0.8025473420396382,0.1974526579603618,0.03635592351342676,0.036355923513426786
SG,brookdi01,snellto01,0.6448291959754258,0.35517080402457424,0.7000562646481265,0.2999437353518734,0.055227068672700774,0.05522706867270083
SG,brookdi01,beverpa01,0.7584852686804789,0.24151473131952106,0.7960394552884785,0.2039605447115214,0.037554186607999585,0.03755418660799967
SG,brookdi01,daviste02,0.7478790094535932,0.2521209905464068,0.787082409904753,0.212917590095247,0.039203400451159776,0.0392034004511598
SG,brookdi01,matthwe02,0.7832454237007382,0.21675457629926176,0.8169495450270319,0.1830504549729681,0.033704121326293635,0.03370412132629366
SG,brookdi01,tuckepj01,0.6884476117116615,0.31155238828833853,0.7368922612948338,0.2631077387051662,0.048444649583172295,0.04844464958317235
SG,brookdi01,dotsoda01,0.6921996276404728,0.3078003723595272,0.7400608597833219,0.2599391402166781,0.0478612321428491,0.0478612321428491
SG,brookdi01,walkelo01,0.7654606199976051,0.23453938000239494,0.8019301785848271,0.1980698214151729,0.036469558587222006,0.036469558587222034
SG,brookdi01,josepco01,0.8462098278013452,0.15379017219865476,0.870123337315528,0.1298766626844719,0.023913509514182807,0.023913509514182862
SG,brookdi01,belinma01,0.6737821499465316,0.3262178500534684,0.7245071966086363,0.2754928033913637,0.050725046662104645,0.050725046662104645
SG,brookdi01,connapa01,0.6751109387562724,0.32488906124372763,0.7256293662086459,0.274370633791354,0.05051842745237356,0.050518427452373615
SG,brookdi01,brownst02,0.8078969803146836,0.1921030196853164,0.8377679228025693,0.1622320771974307,0.029870942487885688,0.029870942487885688
SG,brookdi01,robinje01,0.7311057802966012,0.2688942197033988,0.7729173238384077,0.2270826761615922,0.041811543541806495,0.04181154354180658
SG,brookdi01,cartevi01,0.7389001613531254,0.2610998386468746,0.7794997223417712,0.2205002776582287,0.04059956098864581,0.040599560988645894
SG,brookdi01,thybuma01,0.679319793699068,0.32068020630093197,0.7291837678058251,0.2708162321941749,0.049863974106757025,0.04986397410675708
SG,brookdi01,grahatr01,0.6818222255087114,0.3181777744912886,0.731297085499573,0.268702914500427,0.04947485999086154,0.0494748599908616
SG,brookdi01,fergute01,0.6915069537826926,0.30849304621730744,0.739475892826779,0.260524107173221,0.04796893904408639,0.047968939044086445
SG,brookdi01,mcgruro01,0.5825208917049595,0.41747910829504054,0.6474365523447707,0.3525634476552293,0.06491566063981125,0.06491566063981125
SG,brookdi01,dellama01,0.7283203057178547,0.27167969428214533,0.770564974939203,0.229435025060797,0.042244669221348286,0.04224466922134834
SG,powelno01,hardati02,0.7190070791949794,0.2809929208050206,0.7626999029237225,0.2373000970762775,0.04369282372874306,0.043692823728743085
SG,powelno01,redicjj01,0.6500794810508128,0.3499205189491872,0.7044901598313152,0.2955098401686847,0.05441067878050243,0.054410678780502486
SG,powelno01,clarkjo01,0.7737805725143491,0.22621942748565094,0.8089564251330927,0.1910435748669072,0.035175852618743675,0.03517585261874373
SG,powelno01,bogdabo01,0.7868749644595004,0.21312503554049955,0.8200147125477262,0.1799852874522738,0.03313974808822573,0.03313974808822576
SG,powelno01,bartowi01,0.7380747720831758,0.26192522791682415,0.7788026764755493,0.2211973235244506,0.040727904392373504,0.04072790439237356
SG,powelno01,burksal01,0.7252654011197484,0.27473459888025165,0.7679850908780225,0.2320149091219775,0.042719689758274115,0.04271968975827414
SG,powelno01,rosste01,0.7484435850189344,0.2515564149810656,0.7875591971351165,0.2124408028648835,0.039115612116182086,0.039115612116182114
SG,powelno01,harrijo01,0.7528794716445298,0.24712052835547016,0.7913053282613294,0.2086946717386706,0.038425856616799536,0.038425856616799564
SG,powelno01,barrerj01,0.5981522066734906,0.40184779332650944,0.6606372854765359,0.3393627145234641,0.062485078803045324,0.062485078803045324
SG,powelno01,richajo01,0.7765693452703067,0.22343065472969326,0.8113115593614445,0.1886884406385555,0.03474221409113776,0.03474221409113776
SG,powelno01,herroty01,0.7108478663516709,0.28915213364832915,0.7558094019308998,0.2441905980691001,0.044961535579228995,0.04496153557922905
SG,powelno01,robindu01,0.730130154902956,0.26986984509704404,0.7720934027233888,0.2279065972766112,0.041963247820432814,0.04196324782043284
SG,powelno01,smartma01,0.6021249606840806,0.3978750393159194,0.6639922985127089,0.3360077014872911,0.0618673378286283,0.0618673378286283
SG,powelno01,leeda03,0.7593017438204903,0.24069825617950968,0.7967289731219882,0.2032710268780118,0.03742722930149789,0.03742722930149789
SG,powelno01,curryse01,0.7618426840821232,0.2381573159178768,0.7988748114193485,0.2011251885806515,0.037032127337225274,0.0370321273372253
SG,powelno01,garlada01,0.6082847609772707,0.3917152390227293,0.6691942843967545,0.3308057156032454,0.06090952341948386,0.06090952341948391
SG,powelno01,huertke01,0.7153516272150896,0.2846483727849104,0.7596128532315083,0.2403871467684917,0.04426122601641869,0.04426122601641869
SG,powelno01,fultzma01,0.7077506693243618,0.2922493306756382,0.7531938016761348,0.2468061983238652,0.045443132351773,0.045443132351773
SG,powelno01,whitede01,0.732809683134759,0.267190316865241,0.7743562793385855,0.2256437206614144,0.0415465962038265,0.041546596203826586
SG,powelno01,forbebr01,0.6687466224590657,0.3312533775409343,0.7202546654125387,0.2797453345874613,0.051508042953473,0.051508042953473
SG,powelno01,beaslma01,0.7234296033467176,0.2765703966532824,0.766434749365843,0.233565250634157,0.04300514601912542,0.04300514601912542
SG,powelno01,harriga01,0.7717642469213664,0.22823575307863364,0.8072536268647899,0.1927463731352101,0.035489379943423494,0.03548937994342355
SG,powelno01,templga01,0.7227170627057506,0.27728293729424935,0.7658330047995106,0.2341669952004894,0.04311594209375991,0.04311594209375996
SG,powelno01,gallola01,0.7369597802368224,0.2630402197631776,0.7778610596098259,0.2221389403901741,0.040901279373003474,0.0409012793730035
SG,powelno01,monkma01,0.7435835028457065,0.2564164971542935,0.7834548304905705,0.2165451695094294,0.03987132764486401,0.03987132764486409
SG,powelno01,hartjo01,0.7678574504457255,0.2321425495542745,0.8039543153366886,0.1960456846633114,0.03609686489096309,0.03609686489096309
SG,powelno01,mclembe01,0.6785486192005543,0.3214513807994457,0.7285325066180492,0.2714674933819507,0.04998388741749493,0.04998388741749499
SG,powelno01,satorto01,0.6768777181803874,0.32312228181961256,0.7271214213381978,0.2728785786618022,0.05024370315781035,0.05024370315781035
SG,powelno01,korkmfu01,0.6971124508419921,0.30288754915800786,0.7442097665219656,0.2557902334780344,0.04709731567997344,0.04709731567997344
SG,powelno01,caldwke01,0.7950187076560475,0.20498129234395246,0.8268921493371244,0.1731078506628756,0.031873441681076864,0.031873441681076864
SG,powelno01,shamela01,0.6646480528925427,0.3353519471074573,0.7167934004339642,0.2832065995660358,0.05214534754142153,0.05214534754142153
SG,powelno01,divindo01,0.8236820888344482,0.17631791116555184,0.8510985354506329,0.1489014645493671,0.027416446616184698,0.027416446616184753
SG,powelno01,culveja01,0.5051563792128537,0.4948436207871463,0.5821017877818779,0.417898212218122,0.07694540856902421,0.07694540856902427
SG,powelno01,brownbr01,0.7167992403714407,0.2832007596285593,0.7608353706584485,0.2391646293415514,0.04403613028700781,0.044036130287007896
SG,powelno01,trentga02,0.7211046141709133,0.2788953858290867,0.7644712829712483,0.2355287170287516,0.04336666880033502,0.04336666880033507
SG,powelno01,poolejo01,0.5474757950651921,0.45252420493480794,0.6178407717434689,0.3821592282565311,0.07036497667827679,0.07036497667827685
SG,powelno01,bazemke01,0.6429127944989838,0.35708720550101625,0.6984378528564916,0.3015621471435084,0.05552505835750787,0.05552505835750787
SG,powelno01,riverau01,0.6928469341566672,0.3071530658433328,0.7406075137655325,0.2593924862344675,0.04776057960886526,0.04776057960886532
SG,powelno01,okogijo01,0.7810665705166553,0.2189334294833447,0.8151094912967936,0.1848905087032064,0.034042920780138264,0.03404292078013832
SG,powelno01,mooreet01,0.6403190032765569,0.3596809967234431,0.696247381626419,0.303752618373581,0.055928378349862085,0.05592837834986214
SG,powelno01,simonan01,0.6224973324885221,0.3775026675114779,0.6811968807243103,0.3188031192756897,0.05869954823578816,0.05869954823578816
SG,powelno01,holidju01,0.737817071130545,0.26218292886945505,0.7785850465761883,0.2214149534238116,0.04076797544564337,0.04076797544564345
SG,powelno01,greenda02,0.7327419741229024,0.26725802587709757,0.7742990986984453,0.2257009013015547,0.041557124575542836,0.041557124575542864
SG,powelno01,snellto01,0.6654798588550574,0.33452014114494255,0.7174958652330341,0.2825041347669659,0.052016006377976653,0.052016006377976653
SG,powelno01,beverpa01,0.6853240544743083,0.31467594552569167,0.7342543996948914,0.2657456003051086,0.04893034522058304,0.048930345220583094
SG,powelno01,daviste02,0.7615608845952597,0.23843911540474028,0.7986368301727136,0.2013631698272864,0.03707594557745386,0.03707594557745389
SG,powelno01,matthwe02,0.6635889994124822,0.3364110005875178,0.7158990238322072,0.2841009761677928,0.05231002441972499,0.05231002441972504
SG,powelno01,tuckepj01,0.7600273900241353,0.23997260997586467,0.7973417854094818,0.2026582145905182,0.03731439538534642,0.03731439538534648
SG,powelno01,dotsoda01,0.6130307481281088,0.38696925187189124,0.6732022971551903,0.3267977028448097,0.06017154902708155,0.06017154902708155
SG,powelno01,walkelo01,0.6128824806827964,0.3871175193172036,0.6730770844663257,0.3269229155336742,0.060194603783529366,0.06019460378352942
SG,powelno01,josepco01,0.6940644307848488,0.3059355692151512,0.7416356964942283,0.2583643035057716,0.04757126570937953,0.047571265709379584
SG,powelno01,belinma01,0.5263811979989965,0.4736188020010035,0.6000262662489814,0.3999737337510186,0.07364506824998485,0.0736450682499849
SG,powelno01,connapa01,0.7124904022215304,0.2875095977784696,0.7571965326822805,0.2428034673177195,0.044706130460750115,0.044706130460750115
SG,powelno01,brownst02,0.6296396727659979,0.37036032723400214,0.6872286271339392,0.3127713728660608,0.057588954367941314,0.057588954367941314
SG,powelno01,robinje01,0.5358484025485302,0.46415159745146983,0.6080213735712907,0.3919786264287093,0.07217297102276055,0.07217297102276055
SG,powelno01,cartevi01,0.595182681977733,0.40481731802226695,0.6581295052215925,0.3418704947784075,0.06294682324385947,0.06294682324385947
SG,powelno01,thybuma01,0.6207969443108292,0.3792030556891708,0.679760893374601,0.320239106625399,0.05896394906377178,0.05896394906377178
SG,powelno01,grahatr01,0.5233432869518262,0.4766567130481738,0.5974607333368449,0.4025392666631551,0.07411744638501871,0.07411744638501871
SG,powelno01,fergute01,0.6265325211044726,0.37346747889552745,0.6846046201347653,0.3153953798652347,0.058072099030292756,0.058072099030292756
SG,powelno01,mcgruro01,0.5442673830691336,0.4557326169308664,0.6151312498240407,0.3848687501759593,0.07086386675490708,0.07086386675490713
SG,powelno01,dellama01,0.5762598410675772,0.4237401589324228,0.6421490599773695,0.3578509400226305,0.06588921890979227,0.06588921890979227
SG,hardati02,redicjj01,0.8559700441135849,0.1440299558864151,0.8783658947142856,0.1216341052857143,0.022395850600700706,0.02239585060070079
SG,hardati02,clarkjo01,0.8645113135228117,0.13548868647718826,0.8855790446191211,0.1144209553808789,0.021067731096309328,0.021067731096309356
SG,hardati02,bogdabo01,0.7869735902250652,0.2130264097749348,0.8200980025597154,0.1799019974402845,0.033124412334650244,0.0331244123346503
SG,hardati02,bartowi01,0.7129512616679424,0.2870487383320576,0.7575857310686982,0.2424142689313018,0.04463446940075577,0.04463446940075577
SG,hardati02,burksal01,0.8327850740252339,0.16721492597476606,0.8587860574823935,0.1412139425176065,0.02600098345715951,0.026000983457159565
SG,hardati02,rosste01,0.8211972206984068,0.17880277930159316,0.849000050377717,0.150999949622283,0.027802829679310137,0.027802829679310165
SG,hardati02,harrijo01,0.7938583935107022,0.2061416064892978,0.8259122575357914,0.1740877424642085,0.03205386402508925,0.03205386402508931
SG,hardati02,barrerj01,0.662044506609212,0.337955493390788,0.7145946910002641,0.2854053089997359,0.05255018439105208,0.052550184391052135
SG,hardati02,richajo01,0.7819430137536755,0.21805698624632452,0.8158496525244533,0.1841503474755467,0.03390663877077782,0.03390663877077782
SG,hardati02,herroty01,0.8831305346693739,0.11686946533062614,0.9013030812706696,0.0986969187293302,0.018172546601295747,0.01817254660129594
SG,hardati02,robindu01,0.7001917458460918,0.2998082541539082,0.7468102484177582,0.2531897515822418,0.04661850257166644,0.04661850257166644
SG,hardati02,smartma01,0.5776886682947188,0.42231133170528123,0.6433557125817644,0.3566442874182356,0.06566704428704562,0.06566704428704562
SG,hardati02,leeda03,0.8206481524141527,0.17935184758584732,0.8485363591331769,0.151463640866823,0.027888206719024256,0.02788820671902431
SG,hardati02,curryse01,0.858364824899671,0.14163517510032897,0.8803883005150672,0.1196116994849327,0.022023475615396193,0.022023475615396276
SG,hardati02,garlada01,0.7172640634087193,0.2827359365912807,0.761227916319576,0.238772083680424,0.04396385291085669,0.04396385291085672
SG,hardati02,huertke01,0.8020597017204978,0.1979402982795022,0.8328383083016305,0.1671616916983694,0.03077860658113274,0.030778606581132822
SG,hardati02,fultzma01,0.6471013951517672,0.35289860484823277,0.7019751495921946,0.2980248504078053,0.054873754440427414,0.05487375444042747
SG,hardati02,whitede01,0.7855391876393878,0.2144608123606122,0.8188866415337772,0.1811133584662227,0.03334745389438942,0.033347453894389506
SG,hardati02,forbebr01,0.9139019788772701,0.0860980211227299,0.9272897384319648,0.072710261568035,0.013387759554694734,0.0133877595546949
SG,hardati02,beaslma01,0.9439803807735315,0.056019619226468476,0.952691117475371,0.0473088825246289,0.008710736701839528,0.008710736701839576
SG,hardati02,harriga01,0.7478591523725253,0.2521408476274747,0.7870656404884575,0.2129343595115425,0.03920648811593219,0.03920648811593219
SG,hardati02,templga01,0.8534848664085839,0.1465151335914161,0.8762671482086476,0.1237328517913524,0.022782281800063697,0.022782281800063697
SG,hardati02,gallola01,0.8865387962473854,0.11346120375261459,0.9041813772825636,0.0958186227174364,0.01764258103517824,0.017642581035178198
SG,hardati02,monkma01,0.8515921061563019,0.14840789384369812,0.8746687015633662,0.1253312984366338,0.023076595407064304,0.023076595407064332
SG,hardati02,hartjo01,0.713974052132746,0.286025947867254,0.758449483350753,0.2415505166492469,0.04447543121800701,0.044475431218007094
SG,hardati02,mclembe01,0.6344307547735102,0.3655692452264898,0.6912747227516718,0.3087252772483282,0.0568439679781616,0.0568439679781616
SG,hardati02,satorto01,0.6593124206226295,0.3406875793773705,0.712287429066478,0.287712570933522,0.052975008443848504,0.052975008443848504
SG,hardati02,korkmfu01,0.8932833075781149,0.10671669242188508,0.9098771549161386,0.0901228450838613,0.016593847338023715,0.016593847338023784
SG,hardati02,caldwke01,0.8197989449295859,0.18020105507041406,0.8478191986511682,0.1521808013488318,0.028020253721582233,0.02802025372158226
SG,hardati02,shamela01,0.8723743672592177,0.1276256327407823,0.8922194375856751,0.1077805624143248,0.019845070326457437,0.01984507032645752
SG,hardati02,divindo01,0.7065851284793145,0.29341487152068546,0.7522094958975988,0.2477905041024012,0.04562436741828424,0.04562436741828427
SG,hardati02,culveja01,0.5538193975216503,0.4461806024783497,0.623197979584927,0.376802020415073,0.06937858206327663,0.06937858206327668
SG,hardati02,brownbr01,0.723867440916834,0.27613255908316603,0.766804505648651,0.233195494351349,0.04293706473181702,0.04293706473181702
SG,hardati02,trentga02,0.8302361148118877,0.16976388518811225,0.8566334471353512,0.1433665528646488,0.02639733232346342,0.026397332323463446
SG,hardati02,poolejo01,0.7659077607141688,0.23409223928583123,0.8023077914269704,0.1976922085730296,0.03640003071280162,0.03640003071280162
SG,hardati02,bazemke01,0.7444026906552521,0.2555973093447479,0.7841466391887113,0.2158533608112887,0.039743948533459195,0.039743948533459195
SG,hardati02,riverau01,0.8445233447196395,0.15547665528036048,0.8686990928973423,0.1313009071026577,0.02417574817770274,0.024175748177702766
SG,hardati02,okogijo01,0.7533584977490344,0.2466415022509656,0.7917098684923619,0.2082901315076381,0.038351370743327506,0.038351370743327506
SG,hardati02,mooreet01,0.8273242407146376,0.17267575928536238,0.8541743531340797,0.1458256468659202,0.02685011241944213,0.026850112419442185
SG,hardati02,simonan01,0.8779247012412529,0.12207529875874712,0.8969067257528266,0.1030932742471734,0.018982024511573714,0.018982024511573714
SG,hardati02,holidju01,0.777006815096864,0.22299318490313602,0.8116810050827551,0.1883189949172449,0.03467418998589111,0.03467418998589111
SG,hardati02,greenda02,0.7147072244094733,0.2852927755905267,0.7590686514491614,0.2409313485508386,0.04436142703968804,0.044361427039688095
SG,hardati02,snellto01,0.7400828888183717,0.2599171111816283,0.7804985423174262,0.2195014576825738,0.040415653499054516,0.040415653499054516
SG,hardati02,beverpa01,0.7016147887827575,0.2983852112172425,0.7480120161564152,0.2519879838435848,0.0463972273736577,0.0463972273736577
SG,hardati02,daviste02,0.843672801242529,0.15632719875747103,0.8679808041621396,0.1320191958378603,0.02430800291961066,0.024308002919610744
SG,hardati02,matthwe02,0.8846489579749237,0.11535104202507629,0.9025853982656232,0.0974146017343768,0.017936440290699518,0.01793644029069949
SG,hardati02,tuckepj01,0.6704343160660273,0.3295656839339727,0.72167993212609,0.2783200678739099,0.051245616060062726,0.05124561606006278
SG,hardati02,dotsoda01,0.7831824608786753,0.21681753912132473,0.8168963725707831,0.1831036274292169,0.0337139116921078,0.03371391169210783
SG,hardati02,walkelo01,0.8406162901237516,0.1593837098762484,0.8653995633852452,0.1346004366147548,0.024783273261493544,0.0247832732614936
SG,hardati02,josepco01,0.8587922835346296,0.14120771646537045,0.8807492917289425,0.1192507082710575,0.0219570081943129,0.02195700819431294
SG,hardati02,belinma01,0.7898604171069172,0.21013958289308277,0.8225359440471497,0.1774640559528503,0.03267552694023246,0.03267552694023246
SG,hardati02,connapa01,0.7518088680260774,0.24819113197392262,0.7904011975029418,0.2095988024970582,0.03859232947686442,0.03859232947686442
SG,hardati02,brownst02,0.8623029917146519,0.13769700828534814,0.8837141044706267,0.1162858955293733,0.021411112755974848,0.021411112755974848
SG,hardati02,robinje01,0.7712210038325966,0.22877899616740338,0.8067948550304967,0.1932051449695032,0.03557385119790013,0.035573851197900186
SG,hardati02,cartevi01,0.8048932586517678,0.19510674134823225,0.835231263017127,0.1647687369828729,0.030338004365359272,0.030338004365359356
SG,hardati02,thybuma01,0.6172575130175189,0.38274248698248114,0.6767718238027017,0.3232281761972982,0.05951431078518288,0.05951431078518293
SG,hardati02,grahatr01,0.7191828456557559,0.28081715434424415,0.7628483386853264,0.2371516613146735,0.04366549302957057,0.04366549302957065
SG,hardati02,fergute01,0.7488239418776108,0.2511760581223892,0.7878804106348337,0.2121195893651662,0.039056468757222906,0.03905646875722299
SG,hardati02,mcgruro01,0.6403665131893812,0.3596334868106188,0.6962875040141752,0.3037124959858248,0.05592099082479396,0.055920990824794015
SG,hardati02,dellama01,0.7772798825529803,0.2227201174470197,0.8119116120804656,0.1880883879195344,0.03463172952748528,0.034631729527485305
SG,redicjj01,clarkjo01,0.819854344357461,0.18014565564253904,0.8478659837786192,0.1521340162213807,0.028011639421158252,0.028011639421158335
SG,redicjj01,bogdabo01,0.6896267213964553,0.3103732786035447,0.7378880260346128,0.2621119739653872,0.048261304638157476,0.048261304638157476
SG,redicjj01,bartowi01,0.6194024363592494,0.3805975636407506,0.6785832235908373,0.3214167764091626,0.05918078723158793,0.059180787231587983
SG,redicjj01,burksal01,0.7746553934132547,0.22534460658674527,0.8096952162871188,0.1903047837128811,0.03503982287386409,0.035039822873864174
SG,redicjj01,rosste01,0.7255889146821091,0.27441108531789093,0.768258299895295,0.2317417001047049,0.04266938521318597,0.04266938521318603
SG,redicjj01,harrijo01,0.7183757441389184,0.28162425586108164,0.7621667369291425,0.2378332630708575,0.04379099279022414,0.04379099279022414
SG,redicjj01,barrerj01,0.562100124092467,0.437899875907533,0.6301910996019271,0.3698089003980729,0.06809097550946008,0.06809097550946008
SG,redicjj01,richajo01,0.7243234118884034,0.27567658811159657,0.7671895756906557,0.2328104243093443,0.04286616380225228,0.04286616380225228
SG,redicjj01,herroty01,0.8581611736226376,0.14183882637736245,0.8802163158697911,0.1197836841302089,0.022055142247153547,0.022055142247153547
SG,redicjj01,robindu01,0.709843909458183,0.290156090541817,0.7549615547054163,0.2450384452945837,0.04511764524723327,0.0451176452472333
SG,redicjj01,smartma01,0.4994363408639594,0.5005636591360406,0.5772711833254243,0.4227288166745757,0.07783484246146488,0.07783484246146494
SG,redicjj01,leeda03,0.7354886069474651,0.2645113930525349,0.7766186455184659,0.223381354481534,0.04113003857100084,0.04113003857100089
SG,redicjj01,curryse01,0.8227741846438874,0.1772258153561126,0.8503318052713145,0.1496681947286855,0.02755762062742706,0.027557620627427087
SG,redicjj01,garlada01,0.7246464508227535,0.2753535491772465,0.7674623838819121,0.2325376161180878,0.04281593305915865,0.042815933059158734
SG,redicjj01,huertke01,0.7388987908958864,0.2611012091041136,0.7794985649829491,0.2205014350170508,0.04059977408706272,0.04059977408706281
SG,redicjj01,fultzma01,0.5618810905115647,0.43811890948843535,0.630006124514789,0.369993875485211,0.06812503400322434,0.06812503400322434
SG,redicjj01,whitede01,0.7745813262599662,0.22541867374003377,0.8096326661608907,0.1903673338391093,0.03505133990092446,0.03505133990092446
SG,redicjj01,forbebr01,0.8636468732990368,0.13635312670096322,0.8848490200034448,0.1151509799965552,0.02120214670440801,0.021202146704408023
SG,redicjj01,beaslma01,0.8313104829645228,0.1686895170354772,0.8575407570639627,0.1424592429360373,0.0262302740994399,0.0262302740994399
SG,redicjj01,harriga01,0.640895631225861,0.359104368774139,0.6967343471626137,0.3032656528373862,0.055838715936752714,0.05583871593675277
SG,redicjj01,templga01,0.7529924123718301,0.24700758762816988,0.7914007073387646,0.2085992926612354,0.03840829496693443,0.038408294966934486
SG,redicjj01,gallola01,0.8164109726925136,0.18358902730748639,0.8449580371014547,0.1550419628985453,0.02854706440894106,0.028547064408941086
SG,redicjj01,monkma01,0.8049838476256534,0.19501615237434655,0.8353077659134831,0.1646922340865169,0.030323918287829654,0.030323918287829654
SG,redicjj01,hartjo01,0.6054908463615557,0.3945091536384443,0.6668348078390087,0.3331651921609913,0.061343961477453024,0.061343961477453024
SG,redicjj01,mclembe01,0.5797092456054227,0.4202907543945773,0.6450621014495213,0.3549378985504787,0.06535285584409856,0.06535285584409861
SG,redicjj01,satorto01,0.6054111858530108,0.3945888141469892,0.6667675340929061,0.3332324659070939,0.06135634823989533,0.06135634823989533
SG,redicjj01,korkmfu01,0.7926036099989923,0.20739639000100774,0.8248525858248978,0.1751474141751021,0.03224897582590558,0.032248975825905635
SG,redicjj01,caldwke01,0.7328783444388131,0.26712165556118694,0.7744142641948257,0.2255857358051742,0.041535919756012674,0.04153591975601276
SG,redicjj01,shamela01,0.8606955323498008,0.13930446765019922,0.8823565960243906,0.1176434039756093,0.021661063674589864,0.02166106367458992
SG,redicjj01,divindo01,0.5911255427527613,0.4088744572472387,0.6547032283987475,0.3452967716012525,0.0635776856459862,0.0635776856459862
SG,redicjj01,culveja01,0.4470538566879678,0.5529461433120322,0.533033881743422,0.4669661182565779,0.08598002505545421,0.08598002505545427
